transaction_id,customer_id,category,item,price_per_unit,quantity,total_spent,payment_method,transaction_date,discount_applied,year,month,month_name,average_transaction_value,discount_status
Txn_8973416,Cust_13,Butchers,Item_13_But,23.0,6,138.0,Cash,2022-09-10,1,2022,9,September,23.0,Discount Applied
Txn_5487046,Cust_22,Computers And Electric Accessories,Item_19_Cea,32.0,9,288.0,Cash,2022-06-06,0,2022,6,June,32.0,No Discount
Txn_5945222,Cust_04,Butchers,Item_20_But,33.5,5,167.5,Digital Wallet,2024-08-11,0,2024,8,August,33.5,No Discount
Txn_1334483,Cust_17,Computers And Electric Accessories,Item_11_Cea,20.0,3,60.0,Cash,2023-07-17,0,2023,7,July,20.0,No Discount
Txn_8777313,Cust_20,Food,Item_25_Food,41.0,3,123.0,Digital Wallet,2023-04-20,0,2023,4,April,41.0,No Discount
Txn_2690179,Cust_12,Electric Household Essentials,Item_12_Ehe,21.5,2,43.0,Digital Wallet,2023-09-09,1,2023,9,September,21.5,Discount Applied
Txn_2795990,Cust_03,Electric Household Essentials,Item_22_Ehe,36.5,2,73.0,Digital Wallet,2024-07-15,0,2024,7,July,36.5,No Discount
Txn_1402493,Cust_24,Furniture,Item_24_Fur,39.5,5,197.5,Credit Card,2024-11-27,0,2024,11,November,39.5,No Discount
Txn_2438514,Cust_15,Patisserie,Item_13_Pat,23.0,3,69.0,Digital Wallet,2024-02-13,1,2024,2,February,23.0,Discount Applied
Txn_6229786,Cust_04,Food,Item_18_Food,30.5,2,61.0,Cash,2022-01-20,0,2022,1,January,30.5,No Discount
Txn_6490151,Cust_08,Computers And Electric Accessories,Item_21_Cea,35.0,4,140.0,Digital Wallet,2024-10-17,0,2024,10,October,35.0,No Discount
Txn_9331694,Cust_13,Computers And Electric Accessories,Item_2_Cea,6.5,8,52.0,Credit Card,2023-12-09,0,2023,12,December,6.5,No Discount
Txn_8547389,Cust_11,Electric Household Essentials,Item_17_Ehe,29.0,4,116.0,Cash,2022-05-26,0,2022,5,May,29.0,No Discount
Txn_7324151,Cust_16,Computers And Electric Accessories,Item_21_Cea,35.0,2,70.0,Credit Card,2024-08-30,0,2024,8,August,35.0,No Discount
Txn_1588276,Cust_20,Butchers,Item_8_But,15.5,3,46.5,Digital Wallet,2022-10-08,0,2022,10,October,15.5,No Discount
Txn_6590263,Cust_14,Patisserie,Item_1_Pat,5.0,7,35.0,Digital Wallet,2024-12-11,0,2024,12,December,5.0,No Discount
Txn_2251132,Cust_20,Food,Item_6_Food,12.5,4,50.0,Cash,2024-07-15,0,2024,7,July,12.5,No Discount
Txn_1048755,Cust_05,Butchers,Item_25_But,41.0,3,123.0,Credit Card,2024-10-06,1,2024,10,October,41.0,Discount Applied
Txn_2530704,Cust_25,Butchers,Item_23_But,38.0,2,76.0,Digital Wallet,2024-01-04,0,2024,1,January,38.0,No Discount
Txn_7804271,Cust_22,Patisserie,Unknown,23.0,8,184.0,Cash,2023-02-10,0,2023,2,February,23.0,No Discount
Txn_6926974,Cust_22,Computers And Electric Accessories,Item_4_Cea,9.5,5,47.5,Credit Card,2024-10-16,0,2024,10,October,9.5,No Discount
Txn_1722933,Cust_20,Computers And Electric Accessories,Item_21_Cea,35.0,7,245.0,Cash,2023-08-12,0,2023,8,August,35.0,No Discount
Txn_5846723,Cust_05,Patisserie,Item_10_Pat,18.5,3,55.5,Cash,2024-01-28,0,2024,1,January,18.5,No Discount
Txn_8759839,Cust_10,Milk Products,Item_2_Milk,6.5,1,6.5,Digital Wallet,2024-06-03,0,2024,6,June,6.5,No Discount
Txn_1747548,Cust_04,Beverages,Item_25_Bev,41.0,2,82.0,Digital Wallet,2024-11-06,0,2024,11,November,41.0,No Discount
Txn_2202698,Cust_16,Milk Products,Item_8_Milk,15.5,6,93.0,Digital Wallet,2022-08-18,0,2022,8,August,15.5,No Discount
Txn_7296074,Cust_23,Computers And Electric Accessories,Item_18_Cea,30.5,5,152.5,Credit Card,2022-10-09,1,2022,10,October,30.5,Discount Applied
Txn_8786633,Cust_16,Patisserie,Item_24_Pat,39.5,3,118.5,Credit Card,2022-09-14,0,2022,9,September,39.5,No Discount
Txn_4174281,Cust_19,Butchers,Item_1_But,5.0,7,35.0,Digital Wallet,2023-04-18,0,2023,4,April,5.0,No Discount
Txn_3866783,Cust_12,Food,Item_25_Food,41.0,3,123.0,Credit Card,2022-03-27,0,2022,3,March,41.0,No Discount
Txn_9048177,Cust_08,Patisserie,Item_6_Pat,12.5,2,25.0,Digital Wallet,2023-11-03,0,2023,11,November,12.5,No Discount
Txn_8842339,Cust_22,Beverages,Item_12_Bev,21.5,8,172.0,Digital Wallet,2023-05-14,0,2023,5,May,21.5,No Discount
Txn_6288602,Cust_12,Butchers,Item_21_But,35.0,8,280.0,Credit Card,2023-11-28,1,2023,11,November,35.0,Discount Applied
Txn_3805794,Cust_05,Butchers,Item_23_But,38.0,5,190.0,Credit Card,2024-08-29,0,2024,8,August,38.0,No Discount
Txn_5488509,Cust_21,Butchers,Item_16_But,27.5,7,192.5,Digital Wallet,2022-02-12,0,2022,2,February,27.5,No Discount
Txn_1811555,Cust_15,Food,Unknown,30.5,6,183.0,Cash,2023-07-31,0,2023,7,July,30.5,No Discount
Txn_4878744,Cust_02,Electric Household Essentials,Item_10_Ehe,18.5,4,74.0,Digital Wallet,2022-06-26,0,2022,6,June,18.5,No Discount
Txn_9246169,Cust_14,Electric Household Essentials,Unknown,38.0,6,228.0,Cash,2023-08-16,0,2023,8,August,38.0,No Discount
Txn_3303186,Cust_06,Food,Item_5_Food,11.0,6,66.0,Credit Card,2022-06-10,0,2022,6,June,11.0,No Discount
Txn_8503614,Cust_12,Electric Household Essentials,Item_21_Ehe,35.0,3,105.0,Credit Card,2022-12-14,1,2022,12,December,35.0,Discount Applied
Txn_7214951,Cust_04,Beverages,Item_25_Bev,41.0,5,205.0,Cash,2023-10-12,0,2023,10,October,41.0,No Discount
Txn_7423171,Cust_21,Food,Item_12_Food,21.5,7,150.5,Digital Wallet,2024-09-13,0,2024,9,September,21.5,No Discount
Txn_1583510,Cust_11,Computers And Electric Accessories,Item_5_Cea,11.0,10,110.0,Cash,2024-01-29,0,2024,1,January,11.0,No Discount
Txn_7443511,Cust_08,Milk Products,Item_1_Milk,5.0,2,10.0,Digital Wallet,2023-05-07,1,2023,5,May,5.0,Discount Applied
Txn_4394615,Cust_20,Milk Products,Item_4_Milk,9.5,2,19.0,Credit Card,2024-10-20,0,2024,10,October,9.5,No Discount
Txn_3755291,Cust_09,Milk Products,Item_2_Milk,6.5,1,6.5,Cash,2022-11-15,0,2022,11,November,6.5,No Discount
Txn_3557501,Cust_08,Food,Item_3_Food,8.0,6,48.0,Credit Card,2024-01-10,0,2024,1,January,8.0,No Discount
Txn_9827245,Cust_02,Electric Household Essentials,Item_21_Ehe,35.0,5,175.0,Digital Wallet,2022-04-12,0,2022,4,April,35.0,No Discount
Txn_3187729,Cust_18,Electric Household Essentials,Item_25_Ehe,41.0,9,369.0,Digital Wallet,2024-06-25,0,2024,6,June,41.0,No Discount
Txn_9667841,Cust_11,Patisserie,Item_22_Pat,36.5,7,255.5,Digital Wallet,2024-06-05,0,2024,6,June,36.5,No Discount
Txn_3433195,Cust_24,Electric Household Essentials,Unknown,26.0,7,182.0,Cash,2023-03-30,0,2023,3,March,26.0,No Discount
Txn_4731761,Cust_17,Beverages,Item_6_Bev,12.5,3,37.5,Credit Card,2024-08-19,0,2024,8,August,12.5,No Discount
Txn_6339738,Cust_25,Butchers,Item_12_But,21.5,7,150.5,Credit Card,2022-04-01,0,2022,4,April,21.5,No Discount
Txn_8912717,Cust_05,Milk Products,Item_2_Milk,6.5,10,65.0,Credit Card,2022-07-28,0,2022,7,July,6.5,No Discount
Txn_9840878,Cust_07,Computers And Electric Accessories,Item_9_Cea,17.0,10,170.0,Digital Wallet,2023-10-17,0,2023,10,October,17.0,No Discount
Txn_8186195,Cust_20,Beverages,Item_8_Bev,15.5,5,77.5,Digital Wallet,2023-02-19,1,2023,2,February,15.5,Discount Applied
Txn_9410785,Cust_24,Furniture,Unknown,12.5,6,75.0,Digital Wallet,2024-01-14,0,2024,1,January,12.5,No Discount
Txn_1536301,Cust_14,Food,Item_10_Food,18.5,7,129.5,Cash,2023-06-12,0,2023,6,June,18.5,No Discount
Txn_6001621,Cust_15,Furniture,Item_8_Fur,15.5,1,15.5,Credit Card,2022-10-09,0,2022,10,October,15.5,No Discount
Txn_2077907,Cust_16,Furniture,Item_14_Fur,24.5,1,24.5,Digital Wallet,2022-06-20,0,2022,6,June,24.5,No Discount
Txn_6429566,Cust_01,Milk Products,Item_24_Milk,39.5,3,118.5,Cash,2023-03-08,0,2023,3,March,39.5,No Discount
Txn_4476611,Cust_13,Food,Item_14_Food,24.5,6,147.0,Credit Card,2023-03-01,1,2023,3,March,24.5,Discount Applied
Txn_9130896,Cust_03,Food,Unknown,20.0,6,120.0,Digital Wallet,2022-05-17,0,2022,5,May,20.0,No Discount
Txn_4547031,Cust_18,Patisserie,Item_6_Pat,12.5,3,37.5,Cash,2024-03-27,0,2024,3,March,12.5,No Discount
Txn_6923046,Cust_11,Butchers,Item_12_But,21.5,1,21.5,Credit Card,2023-08-22,0,2023,8,August,21.5,No Discount
Txn_5461118,Cust_03,Butchers,Item_8_But,15.5,3,46.5,Credit Card,2024-08-20,1,2024,8,August,15.5,Discount Applied
Txn_8574406,Cust_16,Furniture,Item_8_Fur,15.5,5,77.5,Credit Card,2024-05-23,1,2024,5,May,15.5,Discount Applied
Txn_4459526,Cust_11,Milk Products,Item_3_Milk,8.0,9,72.0,Cash,2022-01-03,0,2022,1,January,8.0,No Discount
Txn_9538956,Cust_10,Computers And Electric Accessories,Item_5_Cea,11.0,5,55.0,Cash,2022-02-22,0,2022,2,February,11.0,No Discount
Txn_7160998,Cust_13,Computers And Electric Accessories,Item_1_Cea,5.0,7,35.0,Credit Card,2022-02-08,1,2022,2,February,5.0,Discount Applied
Txn_6906173,Cust_02,Patisserie,Item_7_Pat,14.0,7,98.0,Cash,2024-11-04,0,2024,11,November,14.0,No Discount
Txn_3317964,Cust_25,Milk Products,Item_8_Milk,15.5,2,31.0,Digital Wallet,2024-07-01,0,2024,7,July,15.5,No Discount
Txn_4654673,Cust_20,Butchers,Item_23_But,38.0,1,38.0,Cash,2024-09-14,0,2024,9,September,38.0,No Discount
Txn_9684703,Cust_15,Computers And Electric Accessories,Item_6_Cea,12.5,1,12.5,Digital Wallet,2024-02-05,0,2024,2,February,12.5,No Discount
Txn_7571093,Cust_17,Milk Products,Unknown,21.5,9,193.5,Digital Wallet,2022-11-18,0,2022,11,November,21.5,No Discount
Txn_1130823,Cust_13,Computers And Electric Accessories,Item_9_Cea,17.0,10,170.0,Credit Card,2024-11-02,0,2024,11,November,17.0,No Discount
Txn_2655759,Cust_23,Furniture,Item_25_Fur,41.0,3,123.0,Cash,2024-09-18,0,2024,9,September,41.0,No Discount
Txn_8878269,Cust_05,Computers And Electric Accessories,Item_19_Cea,32.0,4,128.0,Cash,2024-12-08,0,2024,12,December,32.0,No Discount
Txn_5481124,Cust_03,Furniture,Item_15_Fur,26.0,9,234.0,Cash,2022-01-14,0,2022,1,January,26.0,No Discount
Txn_3191741,Cust_01,Patisserie,Item_15_Pat,26.0,9,234.0,Digital Wallet,2024-11-17,0,2024,11,November,26.0,No Discount
Txn_3096445,Cust_17,Computers And Electric Accessories,Unknown,32.0,6,192.0,Digital Wallet,2024-06-25,0,2024,6,June,32.0,No Discount
Txn_8404227,Cust_03,Beverages,Item_2_Bev,6.5,9,58.5,Digital Wallet,2023-12-29,0,2023,12,December,6.5,No Discount
Txn_2374689,Cust_19,Beverages,Item_2_Bev,6.5,1,6.5,Cash,2024-05-21,0,2024,5,May,6.5,No Discount
Txn_9469962,Cust_08,Beverages,Unknown,24.5,6,147.0,Cash,2024-02-26,0,2024,2,February,24.5,No Discount
Txn_5072173,Cust_23,Computers And Electric Accessories,Item_10_Cea,18.5,7,129.5,Digital Wallet,2024-09-21,1,2024,9,September,18.5,Discount Applied
Txn_4944574,Cust_19,Patisserie,Item_24_Pat,39.5,6,237.0,Digital Wallet,2024-04-11,0,2024,4,April,39.5,No Discount
Txn_5293933,Cust_20,Computers And Electric Accessories,Item_5_Cea,11.0,5,55.0,Cash,2022-12-06,0,2022,12,December,11.0,No Discount
Txn_7801513,Cust_01,Electric Household Essentials,Item_5_Ehe,11.0,6,66.0,Digital Wallet,2022-09-21,1,2022,9,September,11.0,Discount Applied
Txn_8685820,Cust_05,Beverages,Item_1_Bev,5.0,10,50.0,Digital Wallet,2023-03-23,0,2023,3,March,5.0,No Discount
Txn_1729525,Cust_08,Beverages,Item_23_Bev,38.0,7,266.0,Digital Wallet,2022-11-10,0,2022,11,November,38.0,No Discount
Txn_2593560,Cust_07,Butchers,Item_13_But,23.0,6,138.0,Cash,2023-07-07,1,2023,7,July,23.0,Discount Applied
Txn_6961502,Cust_13,Butchers,Item_17_But,29.0,1,29.0,Digital Wallet,2022-11-09,0,2022,11,November,29.0,No Discount
Txn_8817119,Cust_22,Butchers,Item_20_But,33.5,5,167.5,Credit Card,2024-04-27,1,2024,4,April,33.5,Discount Applied
Txn_4160315,Cust_05,Milk Products,Item_19_Milk,32.0,9,288.0,Digital Wallet,2022-08-20,0,2022,8,August,32.0,No Discount
Txn_5438923,Cust_03,Milk Products,Item_24_Milk,39.5,4,158.0,Credit Card,2023-07-21,0,2023,7,July,39.5,No Discount
Txn_8838958,Cust_01,Computers And Electric Accessories,Unknown,15.5,6,93.0,Cash,2024-11-08,0,2024,11,November,15.5,No Discount
Txn_5911306,Cust_21,Milk Products,Unknown,21.5,8,172.0,Digital Wallet,2022-10-10,1,2022,10,October,21.5,Discount Applied
Txn_8714034,Cust_09,Electric Household Essentials,Item_6_Ehe,12.5,4,50.0,Digital Wallet,2023-01-07,1,2023,1,January,12.5,Discount Applied
Txn_5960646,Cust_21,Beverages,Item_3_Bev,8.0,8,64.0,Digital Wallet,2024-03-18,1,2024,3,March,8.0,Discount Applied
Txn_1839621,Cust_01,Butchers,Item_8_But,15.5,1,15.5,Digital Wallet,2024-04-07,1,2024,4,April,15.5,Discount Applied
Txn_5944361,Cust_01,Milk Products,Item_19_Milk,32.0,4,128.0,Credit Card,2022-10-10,0,2022,10,October,32.0,No Discount
Txn_7159417,Cust_11,Food,Item_13_Food,23.0,5,115.0,Cash,2024-03-14,0,2024,3,March,23.0,No Discount
Txn_3759367,Cust_18,Beverages,Item_19_Bev,32.0,1,32.0,Digital Wallet,2023-05-07,1,2023,5,May,32.0,Discount Applied
Txn_1676564,Cust_12,Furniture,Item_2_Fur,6.5,6,39.0,Digital Wallet,2024-06-18,1,2024,6,June,6.5,Discount Applied
Txn_7493896,Cust_11,Electric Household Essentials,Item_11_Ehe,20.0,4,80.0,Cash,2024-12-07,1,2024,12,December,20.0,Discount Applied
Txn_9279646,Cust_08,Milk Products,Item_9_Milk,17.0,7,119.0,Credit Card,2022-10-11,0,2022,10,October,17.0,No Discount
Txn_2080115,Cust_18,Butchers,Item_24_But,39.5,7,276.5,Cash,2024-01-05,1,2024,1,January,39.5,Discount Applied
Txn_2634868,Cust_13,Patisserie,Item_11_Pat,20.0,4,80.0,Cash,2024-06-26,0,2024,6,June,20.0,No Discount
Txn_9937190,Cust_23,Food,Item_13_Food,23.0,3,69.0,Digital Wallet,2023-07-14,0,2023,7,July,23.0,No Discount
Txn_9222292,Cust_15,Furniture,Item_24_Fur,39.5,9,355.5,Digital Wallet,2024-12-25,0,2024,12,December,39.5,No Discount
Txn_3841425,Cust_24,Milk Products,Item_8_Milk,15.5,6,93.0,Credit Card,2024-10-01,0,2024,10,October,15.5,No Discount
Txn_3427896,Cust_15,Patisserie,Item_12_Pat,21.5,3,64.5,Cash,2024-12-26,0,2024,12,December,21.5,No Discount
Txn_7315614,Cust_22,Furniture,Item_15_Fur,26.0,10,260.0,Digital Wallet,2024-02-10,0,2024,2,February,26.0,No Discount
Txn_5441868,Cust_05,Furniture,Item_5_Fur,11.0,5,55.0,Digital Wallet,2022-03-07,0,2022,3,March,11.0,No Discount
Txn_5275517,Cust_10,Food,Item_17_Food,29.0,8,232.0,Cash,2024-11-29,1,2024,11,November,29.0,Discount Applied
Txn_6260961,Cust_16,Electric Household Essentials,Item_25_Ehe,41.0,1,41.0,Cash,2024-10-25,0,2024,10,October,41.0,No Discount
Txn_2139409,Cust_23,Food,Item_13_Food,23.0,9,207.0,Digital Wallet,2022-05-21,0,2022,5,May,23.0,No Discount
Txn_5343433,Cust_20,Computers And Electric Accessories,Item_19_Cea,32.0,7,224.0,Credit Card,2022-12-11,1,2022,12,December,32.0,Discount Applied
Txn_7425133,Cust_03,Patisserie,Item_20_Pat,33.5,10,335.0,Cash,2024-05-21,0,2024,5,May,33.5,No Discount
Txn_8793391,Cust_16,Beverages,Item_2_Bev,6.5,8,52.0,Credit Card,2024-04-14,1,2024,4,April,6.5,Discount Applied
Txn_5940844,Cust_23,Beverages,Item_19_Bev,32.0,2,64.0,Credit Card,2023-09-12,0,2023,9,September,32.0,No Discount
Txn_3357122,Cust_05,Butchers,Item_22_But,36.5,2,73.0,Credit Card,2024-02-19,0,2024,2,February,36.5,No Discount
Txn_8846811,Cust_21,Butchers,Item_21_But,35.0,1,35.0,Digital Wallet,2022-09-06,0,2022,9,September,35.0,No Discount
Txn_6576457,Cust_19,Patisserie,Item_9_Pat,17.0,10,170.0,Credit Card,2022-03-17,1,2022,3,March,17.0,Discount Applied
Txn_4581475,Cust_17,Computers And Electric Accessories,Item_11_Cea,20.0,6,120.0,Credit Card,2023-06-16,1,2023,6,June,20.0,Discount Applied
Txn_6582130,Cust_03,Electric Household Essentials,Item_13_Ehe,23.0,9,207.0,Digital Wallet,2024-12-25,0,2024,12,December,23.0,No Discount
Txn_2910621,Cust_02,Beverages,Item_10_Bev,18.5,10,185.0,Digital Wallet,2023-03-05,0,2023,3,March,18.5,No Discount
Txn_9627402,Cust_04,Butchers,Item_3_But,8.0,10,80.0,Cash,2022-02-23,0,2022,2,February,8.0,No Discount
Txn_6676210,Cust_02,Computers And Electric Accessories,Item_17_Cea,29.0,8,232.0,Digital Wallet,2023-11-27,0,2023,11,November,29.0,No Discount
Txn_5351535,Cust_23,Patisserie,Item_25_Pat,41.0,8,328.0,Cash,2024-10-15,1,2024,10,October,41.0,Discount Applied
Txn_4435938,Cust_05,Electric Household Essentials,Item_13_Ehe,23.0,4,92.0,Credit Card,2023-08-06,0,2023,8,August,23.0,No Discount
Txn_4181012,Cust_21,Patisserie,Item_8_Pat,15.5,6,93.0,Cash,2024-06-24,0,2024,6,June,15.5,No Discount
Txn_1475212,Cust_11,Beverages,Item_11_Bev,20.0,6,120.0,Cash,2023-10-14,0,2023,10,October,20.0,No Discount
Txn_9755626,Cust_25,Patisserie,Item_11_Pat,20.0,3,60.0,Digital Wallet,2023-01-31,0,2023,1,January,20.0,No Discount
Txn_3842430,Cust_19,Food,Item_18_Food,30.5,8,244.0,Credit Card,2023-03-04,1,2023,3,March,30.5,Discount Applied
Txn_1102128,Cust_22,Furniture,Item_5_Fur,11.0,3,33.0,Credit Card,2024-05-01,0,2024,5,May,11.0,No Discount
Txn_4351153,Cust_21,Food,Unknown,17.0,6,102.0,Cash,2024-12-07,0,2024,12,December,17.0,No Discount
Txn_5823559,Cust_14,Furniture,Item_24_Fur,39.5,1,39.5,Digital Wallet,2024-01-17,0,2024,1,January,39.5,No Discount
Txn_6830801,Cust_14,Milk Products,Item_6_Milk,12.5,3,37.5,Credit Card,2022-05-20,0,2022,5,May,12.5,No Discount
Txn_7480229,Cust_06,Furniture,Item_24_Fur,39.5,6,237.0,Credit Card,2022-01-22,1,2022,1,January,39.5,Discount Applied
Txn_9970141,Cust_10,Electric Household Essentials,Item_1_Ehe,5.0,3,15.0,Cash,2023-07-03,0,2023,7,July,5.0,No Discount
Txn_1841098,Cust_11,Food,Item_20_Food,33.5,2,67.0,Cash,2023-10-22,0,2023,10,October,33.5,No Discount
Txn_4374445,Cust_12,Food,Item_25_Food,41.0,10,410.0,Digital Wallet,2024-10-17,0,2024,10,October,41.0,No Discount
Txn_2496138,Cust_22,Food,Unknown,11.0,6,66.0,Cash,2023-10-04,0,2023,10,October,11.0,No Discount
Txn_9041908,Cust_22,Electric Household Essentials,Item_25_Ehe,41.0,8,328.0,Cash,2022-06-22,0,2022,6,June,41.0,No Discount
Txn_6035994,Cust_15,Beverages,Item_6_Bev,12.5,8,100.0,Credit Card,2024-10-30,0,2024,10,October,12.5,No Discount
Txn_3834320,Cust_18,Beverages,Unknown,24.5,6,147.0,Cash,2022-11-08,1,2022,11,November,24.5,Discount Applied
Txn_3456177,Cust_01,Butchers,Item_13_But,23.0,3,69.0,Credit Card,2023-06-23,1,2023,6,June,23.0,Discount Applied
Txn_6615809,Cust_20,Computers And Electric Accessories,Unknown,15.5,6,93.0,Credit Card,2023-06-22,1,2023,6,June,15.5,Discount Applied
Txn_9583800,Cust_17,Electric Household Essentials,Item_12_Ehe,21.5,2,43.0,Cash,2023-09-18,0,2023,9,September,21.5,No Discount
Txn_8870473,Cust_17,Milk Products,Item_13_Milk,23.0,1,23.0,Credit Card,2023-05-29,0,2023,5,May,23.0,No Discount
Txn_9933625,Cust_25,Patisserie,Item_20_Pat,33.5,8,268.0,Cash,2022-11-02,1,2022,11,November,33.5,Discount Applied
Txn_3668440,Cust_21,Butchers,Item_3_But,8.0,2,16.0,Cash,2022-01-18,1,2022,1,January,8.0,Discount Applied
Txn_4255841,Cust_21,Computers And Electric Accessories,Item_22_Cea,36.5,9,328.5,Credit Card,2023-08-12,0,2023,8,August,36.5,No Discount
Txn_1795154,Cust_23,Computers And Electric Accessories,Item_10_Cea,18.5,7,129.5,Digital Wallet,2023-06-14,1,2023,6,June,18.5,Discount Applied
Txn_3717384,Cust_01,Food,Item_14_Food,24.5,6,147.0,Cash,2023-05-11,0,2023,5,May,24.5,No Discount
Txn_9616213,Cust_23,Furniture,Item_24_Fur,39.5,3,118.5,Credit Card,2023-03-11,1,2023,3,March,39.5,Discount Applied
Txn_7043807,Cust_24,Furniture,Unknown,23.0,7,161.0,Digital Wallet,2022-02-07,0,2022,2,February,23.0,No Discount
Txn_6728454,Cust_08,Milk Products,Item_24_Milk,39.5,3,118.5,Credit Card,2023-10-17,1,2023,10,October,39.5,Discount Applied
Txn_4322217,Cust_21,Computers And Electric Accessories,Item_18_Cea,30.5,2,61.0,Digital Wallet,2024-11-23,1,2024,11,November,30.5,Discount Applied
Txn_2151215,Cust_02,Butchers,Item_5_But,11.0,4,44.0,Cash,2023-11-24,0,2023,11,November,11.0,No Discount
Txn_9987791,Cust_08,Milk Products,Item_22_Milk,36.5,2,73.0,Digital Wallet,2022-10-07,1,2022,10,October,36.5,Discount Applied
Txn_2540564,Cust_24,Computers And Electric Accessories,Item_5_Cea,11.0,1,11.0,Cash,2023-08-18,0,2023,8,August,11.0,No Discount
Txn_9659532,Cust_21,Furniture,Item_4_Fur,9.5,8,76.0,Cash,2023-01-08,1,2023,1,January,9.5,Discount Applied
Txn_1783309,Cust_08,Patisserie,Item_15_Pat,26.0,9,234.0,Credit Card,2023-01-17,0,2023,1,January,26.0,No Discount
Txn_6908704,Cust_16,Electric Household Essentials,Unknown,26.0,6,156.0,Digital Wallet,2024-02-04,1,2024,2,February,26.0,Discount Applied
Txn_6596970,Cust_25,Food,Item_12_Food,21.5,6,129.0,Credit Card,2023-10-29,1,2023,10,October,21.5,Discount Applied
Txn_1742336,Cust_08,Patisserie,Item_13_Pat,23.0,4,92.0,Credit Card,2022-03-08,0,2022,3,March,23.0,No Discount
Txn_7738273,Cust_06,Beverages,Item_3_Bev,8.0,9,72.0,Cash,2024-03-23,0,2024,3,March,8.0,No Discount
Txn_2232768,Cust_02,Food,Item_20_Food,33.5,9,301.5,Digital Wallet,2024-09-29,0,2024,9,September,33.5,No Discount
Txn_4863238,Cust_13,Food,Item_11_Food,20.0,4,80.0,Credit Card,2022-11-16,1,2022,11,November,20.0,Discount Applied
Txn_9409545,Cust_05,Electric Household Essentials,Item_22_Ehe,36.5,7,255.5,Credit Card,2022-02-24,0,2022,2,February,36.5,No Discount
Txn_5426614,Cust_19,Milk Products,Item_15_Milk,26.0,7,182.0,Digital Wallet,2022-08-06,0,2022,8,August,26.0,No Discount
Txn_1712455,Cust_25,Butchers,Item_5_But,11.0,9,99.0,Credit Card,2024-03-11,0,2024,3,March,11.0,No Discount
Txn_7017598,Cust_04,Patisserie,Item_4_Pat,9.5,6,57.0,Credit Card,2023-06-07,0,2023,6,June,9.5,No Discount
Txn_7222601,Cust_18,Electric Household Essentials,Item_12_Ehe,21.5,2,43.0,Cash,2022-09-10,0,2022,9,September,21.5,No Discount
Txn_7864933,Cust_24,Beverages,Item_17_Bev,29.0,1,29.0,Cash,2022-11-29,1,2022,11,November,29.0,Discount Applied
Txn_7383288,Cust_10,Milk Products,Unknown,26.0,6,156.0,Digital Wallet,2022-08-12,0,2022,8,August,26.0,No Discount
Txn_8228155,Cust_17,Butchers,Item_13_But,23.0,5,115.0,Credit Card,2022-08-19,1,2022,8,August,23.0,Discount Applied
Txn_9564689,Cust_18,Patisserie,Item_14_Pat,24.5,4,98.0,Cash,2022-04-06,0,2022,4,April,24.5,No Discount
Txn_8504691,Cust_08,Milk Products,Item_1_Milk,5.0,1,5.0,Credit Card,2023-12-21,1,2023,12,December,5.0,Discount Applied
Txn_7177109,Cust_05,Furniture,Item_14_Fur,24.5,4,98.0,Cash,2023-06-12,0,2023,6,June,24.5,No Discount
Txn_9440172,Cust_20,Beverages,Item_25_Bev,41.0,9,369.0,Credit Card,2023-10-25,0,2023,10,October,41.0,No Discount
Txn_7436006,Cust_16,Patisserie,Item_8_Pat,15.5,7,108.5,Cash,2023-07-25,1,2023,7,July,15.5,Discount Applied
Txn_3673808,Cust_23,Patisserie,Item_19_Pat,32.0,10,320.0,Digital Wallet,2023-11-18,0,2023,11,November,32.0,No Discount
Txn_1386646,Cust_24,Patisserie,Item_11_Pat,20.0,6,120.0,Digital Wallet,2022-12-07,0,2022,12,December,20.0,No Discount
Txn_3840387,Cust_19,Beverages,Item_7_Bev,14.0,5,70.0,Cash,2024-12-29,0,2024,12,December,14.0,No Discount
Txn_5434897,Cust_25,Butchers,Item_23_But,38.0,1,38.0,Cash,2023-03-21,0,2023,3,March,38.0,No Discount
Txn_2218629,Cust_10,Computers And Electric Accessories,Unknown,23.0,3,69.0,Credit Card,2022-03-21,0,2022,3,March,23.0,No Discount
Txn_9352178,Cust_24,Patisserie,Item_2_Pat,6.5,8,52.0,Digital Wallet,2023-03-24,0,2023,3,March,6.5,No Discount
Txn_9978418,Cust_10,Butchers,Item_14_But,24.5,5,122.5,Digital Wallet,2024-02-24,0,2024,2,February,24.5,No Discount
